artwork_id,artist_name,title,exhibition_history,is_on_view,date,category_titles,artwork_type_title
62273,"Ivan Albright (American, 1897–1983)",Self-Portrait,"Art Institute of Chicago, <em>40th Annual Exhibition by Artists of Chicago and Vicinity</em>, Jan. 30–Mar. 1, 1936, cat. 7, as <em>Ivan Le Lorraine Albright</em>.

New York, Museum of Modern Art, <em>American Realists and Magic Realists</em>, 1943, cat. no. 32, as <em>Self–Portrait</em>.

Chicago, The Renaissance Society, <em>Contemporary Paintings from the Collection of Mr. and Mrs. Earle Ludgin</em>, Oct. 30–Nov. 20, 1946, cat. 1, as <em>Self–Portrait</em>.

Evanston, IL, Scott Hall, Northwestern University Department of Art, <em>Centennial Loan Exhibition: Modern Paintings from Private Collections in the Chicago Area</em>, Apr. 9–26, 1951, cat. 2.

Paris, Musée National d’Art Moderne, <em>12 Peintures et Sculpteurs Americains Contemporains</em>, Apr–Jun, 1953, cat. 2, ill. pl. 1; Stockholm, Amsterdam, Milan, London, Oslo, Zurich through Apr. 30, 1954.

Washington, DC., Corcoran Gallery of Art, <em>The Ludgin Collection of Contemporary Painting</em>, Apr. 11 –May 16, 1954.

Art Institute of Chicago, <a href=""https://www.artic.edu/exhibitions/4281/ivan-albright-retrospective""><em>Ivan Albright Retrospective Exhibition</em></a>, Oct. 30–Dec. 27, 1964, cat. 27, as <em>Self–Portrait</em>; New York, Whitney Museum of American Art, Feb. 3–Mar. 21, 1965.

Washington, DC, National Portrait Gallery, Smithsonian Institution, <em>American Self Portraits</em>, Feb. 1974, cat. 72, as <em>Self–Portrait</em>; Indianapolis Museum of Art, Apr. 1–May 14, 1974.

University Park, Pennsylvania State University Museum of Art, <em>Portraits USA 1776–1976</em>, Apr. 1976, 106–107, ill., as <em>Self–Portrait</em>.

Berlin, Neue Gesellschaft fur bilende Kunst, Academy of Fine Arts, <em>America: Traum und Depression</em>, 1920–1940, Nov. 9–Dec. 28, 1980, cat. 2; Kunstverein, Hamburg, Jan. 11–Feb. 15, 1981.

Art Institute of Chicago, <em>Mary and Earle Ludgin Collection</em>, Sept. 11–Oct. 31, 1982.

Hanover, New Hampshire, Hood Museum of Art, Dartmouth College, <em>Ivan Albright: The Late Self–Portraits</em>, May 24–July 20, 1986, cat. 1.

ASAHI Shimbun, Tokyo, Japan, <em>Masterworks of Modern Art from The Art Institute of Chicago</em>; Niigata Prefectural Museum of Modern Art, Nagaoka Apr. 20–May 29, 1994, Aichi Prefectural Museum of Art, Nagoya June 10–July 24, 1994, Yokohama Museum of Art Aug. 6–Sept. 25, 1994.

Art Institute of Chicago, <a href=""https://www.artic.edu/exhibitions/8201/ivan-albright-1997""><em>Ivan Albright</em></a>, Feb. 20–May 11, 1997, cat. 29; New York, Metropolitan Museum of Art, <em>Ivan Albright: Magic Realist</em>, June 10–Sept. 7, 1997..

Columbus Museum of Art, <em>American Expressionism: Art and Social Change</em>, 1920s–1950s, May 22–Aug. 24, 2004; New York, Kennedy Galleries, Sept. 20–Nov. 1, 2003; Evanston, IL, Block Museum of Art, Northwestern University, Jan. 30–May 9, 2004 (Columbus and Evanston only).

Art Institute of Chicago, <em>America After the Fall: Painting in the 1930s</em>, June 5–Sept. 18, 2016, cat. 1; Paris, Musée de l'Orangerie, Oct. 15, 2016–Jan. 30, 2017; London, Royal Academy, Feb. 25–June 4, 2017.

Shanghai Museum, <em>Pathways to Modernism: American Art</em>, 1865–1945, Sept. 28, 2018–Jan. 6, 2019, cat. 36.

Art Institute of Chicago, <em>Flesh: Ivan Albright at the Art Institute of Chicago</em>, May 4–Aug. 5, 2018, no cat.",False,1935,Chicago Artists,Painting
62271,"Ivan Albright (American, 1897–1983)",Nude,"Madison, University of Wisconsin, <em>An Exhibit of Contemporary Painting from the Collection of Earle Ludgin</em>, July 3–30, 1960, cat. 1.",False,1931,Chicago Artists,Painting
53236,"Ivan Albright
American, 1897-1983",Nude Portrait of Gertrude Abercrombie,,False,1935,Prints and Drawings,Print
52694,"Ivan Albright
American, 1897-1983",Hail to the Pure (Portrait of Maria Piedra),,False,1977,Chicago Artists,Print
51729,"Ivan Albright
American, 1897-1983","Brieve, France",,False,1960,Chicago Artists,Drawing and Watercolor
51671,"Ivan Albright
American, 1897-1983",Seated Female Nude,,False,c. 1933,Chicago Artists,Drawing and Watercolor
51540,"Ivan Albright
American, 1897-1983",Medical Sketchbook,,False,1918,Prints and Drawings,Drawing and Watercolor
36801,"Ivan Albright
American, 1897-1983","Heavy the Oar to Him Who is Tired, Heavy the Coat, Heavy the Sea",,False,1939,Chicago Artists,Print
35543,"Ivan Albright
American, 1897-1983",Three Love Birds,,False,1940–41,Chicago Artists,Print
32596,"Ivan Albright (American, 1897–1983)",Flesh (Smaller Than Tears Are the Little Blue Flowers),"Art Institute of Chicago, <em>33rd Annual Exhibition by Artists of Chicago and Vicinity</em>, Feb. 7–Mar. 10, 1929, cat. 4, ill.

Chicago, Stevens Hotel, <em>The Chicago Society of Artists, Autumn Exhibition</em>, Nov. 17–Dec. 1, 1929, cat. 2.

Art Institute of Chicago, <em>Paintings by George and Martin Baer and Ivan Le Lorraine Albright</em>, July 13–Oct. 11, 1931, no. 11.

Pennsylvania Academy of Fine Arts, <em>The 139th Exhibition of Painting and Sculpture</em>, Jan. 23–Feb. 27, 1944, cat. 66, as <em>Smaller Than Tears are the Little Blue Flowers</em>.

Whitney Museum, <em>1944 Annual Exhibition of Contemporary American Painting</em>, Nov. 14–Dec. 12, 1944, cat. 1, as <em>Smaller Than Tears are the Little Blue Flowers</em>.

New York, Associated American Artists Galleries, <em>First Joint Exhibition: The Albright Twins</em>, Oct. 22–Nov. 10, 1945, cat. 10, as <em>Smaller Than Tears are the Little Blue Flowers</em>.

Art Institute of Chicago, <em>Ivan Albright Retrospective Exhibition</em>, Oct. 30–Dec. 27, 1964; Whitney Museum, Feb. 3–Mar. 21, 1965, cat. 2 (ill.).

Art Institute of Chicago, <a href=""https://www.artic.edu/exhibitions/6728/ivan-albright-1978""><em>Works from the Collection by Ivan Albright</em></a>, Oct. 21–Dec. 10, 1978, cat. 5.

Chicago, Richard L. Feigen Gallery, <em>Ivan Albright</em>, Sept. 9–Oct. 15, 1988.

New York, Phyllis Kind Gallery, <em>Human Concern/Personal Torment: The Grotesque in American Art Revisited</em>, Oct. 14–Nov. 8, 1989, cat. p. 39, ill.; Phyllis Kind, Chicago, Dec. 1, 1989–Jan. 9, 1990.

Art Institute of Chicago, <em>Ivan Albright: Magic Realist</em>, Feb. 20–May 11, 1997; New York, Metropolitan Museum of Art, June 10–Sept. 7, 1997.

Art Institute of Chicago, <em>Flesh: Ivan Albright at the Art Institute of Chicago</em>, May 4–Aug. 5, 2018, no cat.",False,1928,Chicago Artists,Painting
25794,"Ivan Albright (American, 1897–1983)",Josephine Medill Patterson Albright,"Art Institute of Chicago, <em>Ivan Albright: Magic Realist</em>, Feb. 20–May 11, 1997; New York, Metropolitan Museum of Art, June 10–Sept. 7, 1997.",False,1954,Chicago Artists,Sculpture
20606,"Ivan Albright
American, 1897-1983",Into the World There Came a Soul Called Ida,,False,1940,Prints and Drawings,Print
16722,"Ivan Albright
American, 1897-1983",Show Case Doll,,False,1954,Chicago Artists,Print
16718,"Ivan Albright
American, 1897-1983",Into the World There Came a Soul Called Ida,,False,1940,Chicago Artists,Print
16714,"Ivan Albright
American, 1897-1983",Bust of a Woman,,False,1933,Chicago Artists,Print
16713,"Ivan Albright
American, 1897-1983","Fleeting Time, Thou Hast Left Me Old",,False,1945,Chicago Artists,Print
9535,"Ivan Albright (American, 1897–1983)","Heavy the Oar to Him Who Is Tired, Heavy the Coat, Heavy the Sea","Pennsylvania Academy of the Fine Arts, 1930 (as <em>A Mexican Fisherman</em>).

Pittsburgh, Carnegie Institute, <em>27th Annual International Exhibition of Paintings</em>, Oct. 16–Dec. 7, cat. 57.

Art Institute of Chicago, <em>Paintings by George and Martin Baer and Ivan Le Lorraine Albright</em>, July 23–Oct. 11, 1931, no. 21.

Brookyn Museum, <em>Summer Exhibition of Paintings, Sculpture and Drawings</em>, June 16–Oct. 3, 1932, cat. 201 (as <em>Heavy the Oar to Him Who is Tired, Heavy the Boat, Heavy the Sea</em>).

Art Institute of Chicago, <em>A Century of Progress Exhibition of Paintings and Sculpture</em>, June 1–Nov. 1, 1933, cat. 495 (as <em>Heavy the Oar to Him who is Tired</em>).

Chicago, Michigan Square Building, <em>Chicago Society of Artists Annual Exhibition</em>, Dec. 5, 1933–Jan. 1, 1934, cat. 13.

White Sulphur Springs, West Virginia, Old White Art Gallery at the Greenbriar Hotel, <em>Ivan Le Lorraine Albright</em>, July 1–Aug. 1, 1935, cat. 1.

Minnesota State Fair Arts Show, 1936, no cat.

Springfield Museum of Fine Arts, Massachusetts, <em>17th Annual Members' Exhibition</em>, 1936, no cat.

Chicago, Findlay Galleries, <em>New Collectors Exhibition of Paintings and Drawings by Outstanding Chicago Area Artists</em>, 1942 (as <em>The Oarsman</em>), cat. not found.

Youngstown, Ohio, Butler Art Institute, <em>Eighth Annual New Year Show</em>, Jan. 1–31, 1943, cat. 1.

Museum of Modern Art, <em>American Realists and Magic Realists</em>, 1943, cat. 28.

Associated American Artist Galleries, New York, <em>First Joint Exhibition: The Albright Twins</em>, Oct. 27–Nov. 10, 1945, cat. 4.

Chicago, Associated American Artists Galleries, <em>The Albright Twins First Joint Chicago Exhibition</em>, Mar. 29–Apr. 17, 1946, cat.

Colorado Springs Fine Arts Center, <em>New Accessions – U.S.A., Third Biennial Exhibition of Contemporary American Paintings</em>, July 2–Sept. 4, 1950, cat. 13 (ill).

Milwaukee Art Institute, <em>55 Americans</em>, Sept. 9–Oct. 23, 1955, cat. 2 (ill).

Art Institute of Chicago, <a href=""https://www.artic.edu/exhibitions/4281/ivan-albright-retrospective""><em>Ivan Albright Retrospective Exhibition</em></a>, Oct. 30–Dec. 27, 1964, cat. 6; New York, Whitney Museum of American Art, Feb. 3–Mar. 21, 1965.

Art Institute of Chicago, <a href=""https://www.artic.edu/exhibitions/6728/ivan-albright-1978""><em>Works from the Collection by Ivan Albright</em></a>, Oct. 21–Dec. 10, 1978, cat. 6.

Berlin, Neue Gesellschaft fur bilende Kunst, <em>America: Traum und Depression 1920/40</em>, Nov. 9–Dec. 28, 1980, cat. 1 (ill).

Art Institute of Chicago, <em>Mary and Earle Ludgin Collection</em>, Sept. 11–Oct. 31, 1982, no cat.

Art Institute of Chicago, <a href=""https://www.artic.edu/exhibitions/8201/ivan-albright-1997""><em>Ivan Albright</em></a>, Feb. 20–May 11, 1997, cat.; New York, Metropolitan Museum of Art, <em>Ivan Albright: Magic Realist</em>, June 10–Sept. 7, 1997.

Munich, Germany, Kunsthalle de Hypo–Kulturstiftung, <em>Realism in the Twentieth Century</em>, June 1–Sept. 2, 2001. 

Art Institute of Chicago, <em>Flesh: Ivan Albright at the Art Institute of Chicago</em>, May 4–Aug. 5, 2018, no cat.",False,1929,Chicago Artists,Painting
9516,"Ivan Albright (American, 1897–1983)",Portrait of Mary Block,"Art Institute of Chicago, <em>The Artist Looks at People</em>, Nov. 13, 1958–Jan. 11, 1959, no cat.

Art Institute of Chicago, <a href=""https://www.artic.edu/exhibitions/4071/two-centuries-of-american-art-1750-1950""><em>Two Centuries of American Art, 1750-1950</em></a>, Oct. 1, 1959–Jan. 10, 1960, no cat. [downloadable checklist available].

Art Institute of Chicago, <em>Ivan Albright Retrospective Exhibition</em>, Oct. 30–Dec. 27, 1964; New York, Whitney Museum, Feb. 3–Mar. 21, 1965, cat. 39, ill. p. 51.

Art Institute of Chicago, <a href=""https://www.artic.edu/exhibitions/6728/ivan-albright-1978""><em>Works from the Collection by Ivan Albright</em></a>, Oct. 21–Dec. 10, 1978, cat. 28.

Evanston, Terra Museum of American Art, <em>Woman</em>, Feb. 18–Apr. 22, 1984.

Art Institute of Chicago, <em>Ivan Albright: Magic Realist</em>, Feb. 20–May 11, 1997; New York, Metropolitan Museum of Art, June 10–Sept. 7, 1997.

Art Institute of Chicago, <em>Flesh: Ivan Albright at the Art Institute of Chicago</em>, May 4–Aug. 5, 2018, no cat.",False,1955–57,Chicago Artists,Painting
272105,"Pablo Picasso (Spanish, 1881-1973)
written by Fernand Crommelynck (French, 1886-1970)
printed and published by Atelier Crommelynck, Paris","In the Theater: The Clyster, plate 6 from The Magnificent Cuckold",,False,"Dec. 12, 1966, published 1968",Prints and Drawings,Print
260340,"Pablo Picasso 
Spanish, 1881–1973",Man with a Guitar,,False,1915,Prints and Drawings,Print
229708,"Pablo Picasso
Spanish, 1881-1973",Woman Pitcher,,False,c. 1955,Applied Arts of Europe,Ceramics
229706,"Pablo Picasso
Spanish, 1881-1973",Hen Creamer,,False,c. 1954,Applied Arts of Europe,Ceramics
228089,"Pablo Picasso (Spanish, 1881-1973)
printed and published by Edition Galerie Louise Leiris","Plate 222, from 347 gravures",,False,"July 27, 1968; printed and published 1969",Prints and Drawings,Print
227620,"Pablo Picasso
Spanish, 1881-1973",The Two Friends,"On long-term loan to the Museum of Modern Art, Amsterdam (now Stedelijk Museum), 1945–49.",False,c. 1905,Prints and Drawings,Drawing and Watercolor
214455,"Pablo Picasso
Spanish, 1881–1973",Head of a Woman with a Chignon (Fernande),"Washington, D.C., National Gallery of Art, Picasso: The Early Years, 1892–1906, Mar. 30–July 27, 1997, cat. 159, p. 327 (ill.), as Head of a Woman (Fernande).  

Art Institute of Chicago, Picasso and Chicago: 100 Years, 100 Works, Feb. 20-May 12, 2013, pp. 44–45, pl. 18.

The Art Institute of Chicago, ""Picasso:  Drawing from Life"", November 11, 2023 - April 8, 2024.",True,summer 1906,Prints and Drawings,Drawing and Watercolor
202399,"Pablo Picasso
Spanish, 1881–1973",Reclining Nude (Sleeping Woman),"Art Institute of Chicago, Gray Collection: Seven Centuries of Art, Sept. 25, 2010–Jan. 2, 2011, cat. 84 (ill.).

The Art Institute of Chicago, ""Pure Drawing: Seven Centuries of Art from the Gray Collection"", January 25 - May 10, 2020, p. 145, GC 134, traveled to New York, The Morgan Library, February 19 - June 6, 2021, and Berkeley CA, UC Berkeley Art Museum and Pacific Film Archive, August 4 - November 28, 2021.

The Art Institute of Chicago, ""Picasso:  Drawing from Life"", November 11, 2023 - April 8, 2024.",True,"September 5, 1969",Prints and Drawings,Drawing and Watercolor
202394,"Pablo Picasso
Spanish, 1881–1973",Portrait of Jacqueline,"Art Institute of Chicago, Gray Collection: Seven Centuries of Art, Sept. 25, 2010–Jan. 20, 2011, cat. 80 (ill.).  

Art Institute of Chicago, Pure Drawing: Seven Centuries of Art from the Gray Collection, Jan. 25–Oct. 12, 2020; traveled to Berkeley, UC Berkeley Art Museum and Pacific Film Archive, Aug. 4–Nov. 28, 2021.

The Art Institute of Chicago, ""Picasso:  Drawing from Life"", November 11, 2023 - April 8, 2024.",True,"December 28, 1962",Prints and Drawings,Drawing and Watercolor
202392,"Pablo Picasso
Spanish, 1881–1973",Marie–Thérèse Seated on the Ground,"Roslyn Harboir, N.Y., Nassau County Museum of Art, ""Surrealism"", cat. by Constance Schwartz and Franklin Hill Perrell, 2000-01, pp. 58, 92, fig. 51.",False,1933,Prints and Drawings,Drawing and Watercolor
202389,"Pablo Picasso
Spanish, 1881–1973",Man with a Clarinet,"New York, Pace Wildenstein, Picasso and Drawing, 1995, pp. 14, 115, cat. 14.  

Art Institute of Chicago, Gray Collection: Seven Centuries of Art, Sept. 25, 2010–Jan. 20, 2011, cat. 76 (ill.). 

Art Institute of Chicago, Pure Drawing: Seven Centuries of Art from the Gray Collection, Jan. 25–Oct. 12, 2020; traveled to Berkeley, UC Berkeley Art Museum and Pacific Film Archive, Aug. 4–Nov. 28, 2021.

The Art Institute of Chicago, ""Picasso:  Drawing from Life"", November 11, 2023 - April 8, 2024.",True,1911,Prints and Drawings,Drawing and Watercolor
200625,"Pablo Picasso (Spanish, 1881-1973)
printed by Louis Fort (French, 19th-20th century)
published by Ambroise Vollard (French, 1867-1939)","Salomé, from The Saltimbanques",,False,"1905, printed and published 1913",Prints and Drawings,Print
200570,"Maria Helena Vieira da Silva (French, 1908-1992)
poetry by René Char (French, 1907-1988)
published by Pierre Berès (French, 20th century)",The Distant Inclemencies (L’Inclémence Lointaine),,False,1961,Prints and Drawings,Book
200489,"Pablo Picasso (Spanish, 1881-1973)
written by Honoré de Balzac (French, 1799-1850)
published by Ambroise Vollard (French, 1867-1939)
printed by Georges Aubert (French, 1886-1961) and Louis Fort (French, 19th-20th century)",The Unknown Masterpiece (Le Chef d’Oeuvre Inconnu),,False,1931,Prints and Drawings,Book
200488,"Pablo Picasso (Spanish, 1881-1973)
written by Ramón Reventós Bordoy (Spanish, 1882-1923)
printed by Roger Lacourière (French, 1892-1966)
published by Editions Albor (French, 20th century)","Two Tales: The Centaur Picado, The Twilight of the Faun (Deux Contes: Le Centaure Picador, Le Crépuscule d'un Faune)",,False,1947–48,Prints and Drawings,Book
198971,"Pablo Picasso (Spanish, 1881-1973)
printed by Hidalgo Arnéra (French, 1922-2007)
published by Galerie Louise Leiris",Still-Life with Lunch II,,False,"1962, published 1963",Prints and Drawings,Print
198970,"Pablo Picasso (Spanish, 1881-1973)
printed by Hidalgo Arnéra (French, 1922-2007)",Still-Life with Lunch I,,False,1962,Prints and Drawings,Print
198969,"Pablo Picasso (Spanish, 1881-1973)
printed by Hidalgo Arnéra (French, 1922-2007)",Still-Life with Lunch I,,False,1962,Prints and Drawings,Print
198968,"Pablo Picasso (Spanish, 1881-1973)
printed by Hidalgo Arnéra (French, 1922-2007)",Still-Life with Lunch I,,False,1962,Prints and Drawings,Print
198967,"Pablo Picasso (Spanish, 1881-1973)
printed by Hidalgo Arnéra (French, 1922-2007)",Still-Life with Lunch I,,False,1962,Prints and Drawings,Print
195454,"Pablo Picasso (Spanish, 1881-1973)
printed by Hidalgo Arnéra (French, 1922-2007)
published by Galerie Louise Leiris",Still-Life with Lunch I,,True,"1962, printed April 10, 1962, published 1963",Prints and Drawings,Print
192686,"Pablo Picasso (Spanish, 1881-1973)
printed by Roger Lacourière (French, 1892-1966)",The Dream and Lie of Franco (Plate II),,True,"January 8–9, 1937, completed June 7, 1937",Prints and Drawings,Print
186395,"Pablo Picasso
Spanish, 1881–1973","Woman, Amor, and Harlequin Playing the Guitar","Art Institute of Chicago, ""Picasso and Chicago,"" Feb. 20-May 12, 2013, hors cat.",False,1918,Prints and Drawings,Drawing and Watercolor
186348,"Pablo Picasso
Spanish, 1881–1973",Seated Woman in an Armchair,"Art Institute of Chicago, ""Picasso and Chicago,"" Feb. 20-May 12, 2013, p. 54, cat. 54 (ill.).",False,1915,Prints and Drawings,Drawing and Watercolor
186347,"Pablo Picasso
Spanish, 1881–1973",Head of Harlequin,"Art Institute of Chicago, ""Picasso and Chicago,"" Feb. 20-May 12, 2013, p. 56, cat. 56 (ill.).",False,1916,Prints and Drawings,Drawing and Watercolor
186346,"Pablo Picasso
Spanish, 1881–1973",Flowers in a Vase,"Art Institute of Chicago, ""The Thrill of the Chase: Drawings for the Harry B. and Bessie K. Braude Memorial Collection,"" Mar. 15-June 15, 2014, no cat.",False,1935,Prints and Drawings,Drawing and Watercolor
186343,"Pablo Picasso
Spanish, 1881–1973",Combat of Centaurs,"Frankfurt, Germany, Frankfurter Kunstverein, ""Picasso: 150 Handzeichnungen aus sieben Jahrzehnten,"" May 29–July 4, 1965, n. p., cat. 126 (ill.); also Hamburg, Kunstverein Steinernes Haus.

Art Institute of Chicago, ""Drawings in Dialogue: Old Master Through Modern, The Harry B. and Bessie K. Braude Memorial Collection,"" June 3–July 30, 2006, pp. 15 and 203, cat. 150 (ill.).

Art Institute of Chicago, ""Picasso and Chicago,"" Feb. 20-May 12, 2013, p. 83, cat. 213 (ill.).",False,"December 6, 1959",Prints and Drawings,Drawing and Watercolor
186339,"Attributed to Pablo Picasso
Spanish, 1881–1973",Old Man,,False,1903,Prints and Drawings,Drawing and Watercolor
186337,"Pablo Picasso
Spanish, 1881–1973",Portrait of Nusch Éluard,"Art Institute of Chicago, ""Drawings in Dialogue: Old Master Through Modern, The Harry B. and Bessie K. Braude Memorial Collection,"" June 3–July 30, 2006, pp. 146 and 200, cat. 148 (ill.).

Art Institute of Chicago, ""Picasso and Chicago,"" Feb. 20-May 12, 2013, p. 79, cat. 170 (ill.).

Art Institute of Chicago, ""The Thrill of the Chase: Drawings for the Harry B. and Bessie K. Braude Memorial Collection,"" Mar. 15-June 15, 2014, no cat.

The Art Institute of Chicago, ""Picasso:  Drawing from Life"", November 11, 2023 - April 8, 2024.",True,May 1941,Prints and Drawings,Drawing and Watercolor
